,ZipCode,Population,HouseholdsPerZipCode,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold,Latitude,Longitude,Elevation,State,StateFullName,City,CountyName,CBSAType,CBSAName,MSAName,PMSA_Name,Region,Division,popden,Unnamed: 20,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Unnamed: 25,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total (tCO2e/yr)
2354,10462,72077,30707,2.54,192600,33735,40.842397,-73.858381,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,48619.2056554,,5064.94296612,5064.94296612,5064.94296612,8696,,6.66984965295,9.59324134571,7.62,4.6505002624,5.04873120909,33.5823224701
2355,10463,65576,28659,2.3,210400,40497,40.88224,-73.906874,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,41026.051693,,4869.4320116,4869.4320116,4869.4320116,9684,,7.62369958249,10.2855674742,6.9,4.9874690104,5.61994141044,35.4166774775
2356,10464,4634,2265,2.21,277900,57458,40.852713,-73.790565,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,1387.76627428,,7028.2603656,7028.2603656,7028.2603656,17172,,12.9436486377,10.4056372531,6.63,6.04257081524,7.08318479497,43.105041501
2357,10465,42500,16841,2.57,195900,45650,40.824695,-73.817999,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,11329.0705817,,7013.97490576,7013.97490576,7013.97490576,14924,,10.9828471914,10.6340023547,7.71,5.41787471474,6.08045241673,40.8251766776
2358,10466,68787,25022,2.86,184500,37141,40.890997,-73.845954,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,33653.3616179,,6053.55334914,6053.55334914,6053.55334914,10521,,7.84968514235,10.8728565297,8.58,4.97963868661,5.35960290886,37.6417832675
2359,10467,94342,36387,2.64,183300,29044,40.873256,-73.870576,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,33703.0925522,,4841.57446842,4841.57446842,4841.57446842,8359,,6.25041890905,10.0412683617,7.92,4.37838148306,4.6468947202,33.236963474
2360,10468,78309,27107,2.96,181600,26852,40.86717,-73.899511,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,71847.4696633,,4869.37620908,4869.37620908,4869.37620908,7657,,5.64308906854,9.81364550687,8.88,4.35581357697,4.47431721551,33.1668653679
2361,10469,63345,23144,2.77,190600,42102,40.869296,-73.847612,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,24249.0804911,,6644.51592576,6644.51592576,6644.51592576,12064,,9.01346300115,11.1113090619,8.31,5.27978814045,5.78636446519,39.5009246687
2362,10470,15780,6786,2.43,197300,38464,40.901231,-73.859783,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,18251.2566534,,5432.12227833,5432.12227833,5432.12227833,11255,,8.4786621501,11.1040417077,7.29,4.89646147853,5.44970312981,37.2188684661
2363,10471,23413,10179,2.09,373600,56488,40.89936,-73.90794,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,8175.59243626,,5277.55363864,5277.55363864,5277.55363864,13285,,10.5473301137,10.5490011038,6.27,5.93392537756,6.99248547764,40.2927420727
2364,10472,64867,23112,2.97,188700,23565,40.829477,-73.869872,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,58083.0194896,,5155.59492749,5155.59492749,5155.59492749,8026,,5.73877005732,9.94903891518,8.91,4.14152923498,4.1893195669,32.9286577744
2365,10473,56166,20287,2.87,178800,27733,40.817363,-73.85837,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,26913.0235823,,5842.91038699,5842.91038699,5842.91038699,9640,,6.92230955872,10.1027405594,8.61,4.38012157393,4.54589221464,34.5610639067
2366,10474,11354,3785,3.09,117300,16339,40.8112,-73.8849,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,7529.50226634,,5016.24963951,5016.24963951,5016.24963951,7470,,5.07339852217,9.23278020676,9.27,3.7176291506,3.56964509689,30.8634529764
2367,10475,38086,17677,2.2,189900,40528,40.877143,-73.828029,65,NY,New York,BRONX,BRONX,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,27406.2502024,,5356.8070836,5356.8070836,5356.8070836,10241,,7.99147294169,8.28315749564,6.6,4.9572885287,5.6179518494,33.4498708154
2368,10501,843,254,3.37,365400,129692,41.293409,-73.76321,201,NY,New York,AMAWALK,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,723.492744904,,10045.3945847,10045.3945847,10045.3945847,37333,,27.9845150693,17.3480926971,10.11,11.0805234769,13.3939727134,79.9171039567
2369,10502,4935,1655,3.0,363600,106027,41.01611,-73.841977,201,NY,New York,ARDSLEY,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,3153.71534508,,10620.5339341,10620.5339341,10620.5339341,28882,,21.9177983859,13.90481758,9.0,9.43482929291,11.3271587964,65.5846040552
2370,10503,115,86,1.6,377600,157816,41.024984,-73.868177,201,NY,New York,ARDSLEY ON HUDSON,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,3819.20228488,,5721.39068331,5721.39068331,5721.39068331,18454,,17.9779186093,13.1082287749,4.8,12.2579037531,15.7371534022,63.8812045397
2371,10504,7185,2434,3.05,627200,130789,41.139871,-73.700165,201,NY,New York,ARMONK,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,431.095801127,,10905.5766533,10905.5766533,10905.5766533,35787,,27.1568564843,17.0036001425,9.15,11.0436199712,13.4733392566,77.8274158546
2372,10506,5537,1931,3.03,619500,153632,41.1852,-73.64088,201,NY,New York,BEDFORD,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,319.897281601,,11235.8178943,11235.8178943,11235.8178943,37473,,29.1159899018,18.126877696,9.09,12.5186723264,15.4518794026,84.3034193268
2373,10507,7646,2217,2.7,348400,72568,41.231271,-73.688249,201,NY,New York,BEDFORD HILLS,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,873.912267255,,6860.86333972,6860.86333972,6860.86333972,23742,,17.481297485,12.0211897402,8.1,7.1720221962,8.41426555433,53.1887749757
2374,10509,18913,6881,2.82,217800,70528,41.4233,-73.5987,519,NY,New York,BREWSTER,PUTNAM,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,503.243623743,,7636.83908924,7636.83908924,7636.83908924,27303,,19.5410781143,11.7558938206,8.46,7.10558526456,8.24705561756,55.109612817
2375,10510,9963,3291,2.86,462700,131402,41.145199,-73.835141,201,NY,New York,BRIARCLIFF MANOR,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,938.206091192,,10351.045973,10351.045973,10351.045973,30325,,23.8750750209,14.4867807046,8.58,11.0114319831,13.5160089446,71.4692966532
2376,10511,2189,912,2.67,210700,62604,41.258969,-73.940655,201,NY,New York,BUCHANAN,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,1579.27050545,,7150.70967305,7150.70967305,7150.70967305,24407,,17.4795779255,13.0089187343,8.01,6.54043739791,7.5529541502,52.5918882079
2377,10512,23924,9106,2.78,181700,71250,41.4492,-73.6771,519,NY,New York,CARMEL,PUTNAM,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,432.785768765,,7207.78333483,7207.78333483,7207.78333483,29018,,20.6438697376,12.0472408094,8.34,7.12684909049,8.3059080508,56.4638676883
2378,10514,12004,3942,3.1,598000,173368,41.170754,-73.76998,201,NY,New York,CHAPPAQUA,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,951.072832974,,11142.7858381,11142.7858381,11142.7858381,35151,,28.4752730843,16.9596523425,9.3,13.8052758356,17.1630769459,85.7032782083
2379,10516,5190,2340,2.42,219200,62981,41.42238,-73.95072,519,NY,New York,COLD SPRING,PUTNAM,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,170.217231953,,6557.68301536,6557.68301536,6557.68301536,24024,,17.3248159657,13.222421781,7.26,6.47524989478,7.57260301902,51.8550906605
2380,10518,1552,519,3.05,437700,156190,41.2688,-73.6011,201,NY,New York,CROSS RIVER,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,322.722916384,,10295.4260502,10295.4260502,10295.4260502,36393,,28.5216958558,14.381192438,9.15,12.729115063,15.6800146277,80.4620179845
2381,10519,156,65,2.38,160700,73750,41.346676,-73.65913,201,NY,New York,CROTON FALLS,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,458.683226307,,6803.19841242,6803.19841242,6803.19841242,33345,,23.5831873329,14.5705344351,7.14,7.0476386025,8.48749020913,60.8288505796
2382,10520,12590,5124,2.42,283600,72164,41.21676,-73.89672,201,NY,New York,CROTON ON HUDSON,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,924.495382663,,7368.36744863,7368.36744863,7368.36744863,23164,,17.1696724454,12.7354503544,7.26,7.06391777648,8.36735990851,52.5964004848
2383,10522,10622,3941,2.55,325900,70333,41.012438,-73.865023,201,NY,New York,DOBBS FERRY,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,4364.32185374,,7264.74009677,7264.74009677,7264.74009677,19985,,15.1060396056,11.7415658269,7.65,6.99300765099,8.21564236343,49.7062554469
2384,10523,7489,2710,2.87,234800,67100,41.053389,-73.815118,201,NY,New York,ELMSFORD,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,1957.53592519,,7533.68148673,7533.68148673,7533.68148673,20395,,15.1555501377,11.0036512265,8.61,6.88226224553,7.94985490662,49.6013185163
2385,10524,4232,1643,2.77,230500,83329,41.3674,-73.9211,519,NY,New York,GARRISON,PUTNAM,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,213.657327775,,8279.16041813,8279.16041813,8279.16041813,31170,,22.4588610541,14.168601118,8.31,7.90116242416,9.35130372413,62.1899283203
2386,10526,1652,616,2.78,338800,114496,41.297966,-73.663906,201,NY,New York,GOLDENS BRIDGE,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,465.021619846,,7939.43599727,7939.43599727,7939.43599727,29124,,22.4326567238,12.2013804813,8.34,9.94913333383,12.0559681186,64.9791386576
2387,10527,1097,347,3.19,361000,114106,41.3188,-73.7651,201,NY,New York,GRANITE SPRINGS,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,416.00303375,,9554.13524885,9554.13524885,9554.13524885,39267,,28.6499314362,16.4152801326,9.57,9.93128111742,12.0232533017,76.5897459879
2388,10528,12312,4798,2.63,525600,73732,40.9805,-73.7232,201,NY,New York,HARRISON,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,3237.46625667,,8050.83602414,8050.83602414,8050.83602414,21883,,16.3902418452,11.7923724349,7.89,7.23949098022,8.51396739432,51.8260726547
2389,10530,12453,5870,2.2,328300,77313,41.0228,-73.8079,201,NY,New York,HARTSDALE,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,3909.84100671,,6372.65151203,6372.65151203,6372.65151203,19604,,15.2399933722,10.4152579067,6.6,7.32608014195,8.80312387535,48.3844552962
2390,10532,5582,1669,2.96,293100,78773,41.103731,-73.796341,201,NY,New York,HAWTHORNE,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,3331.5129975,,8988.68546496,8988.68546496,8988.68546496,27479,,19.9405106008,14.4145996044,8.88,7.69488473477,8.96945769179,59.8994526317
2391,10533,7464,2826,2.69,434800,94928,41.03784,-73.85604,201,NY,New York,IRVINGTON,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,2001.01605719,,8284.89639067,8284.89639067,8284.89639067,24506,,18.8561188861,12.519034,8.07,8.61253808486,10.3504845538,58.4081755248
2392,10535,416,178,2.42,203000,56250,41.336326,-73.799987,201,NY,New York,JEFFERSON VALLEY,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,910.141071866,,5458.47789081,5458.47789081,5458.47789081,23717,,16.812435744,9.34768131707,7.26,6.11167485492,6.99992242372,46.5317143397
2393,10536,10612,3502,3.02,448600,109542,41.27238,-73.68924,201,NY,New York,KATONAH,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,433.166743195,,9538.8284084,9538.8284084,9538.8284084,32481,,24.2719036949,15.9432488007,9.06,9.66372936799,11.6318890564,70.5707709201
2394,10537,2032,824,2.73,139700,63583,41.336812,-73.88549,519,NY,New York,LAKE PEEKSKILL,PUTNAM,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,1011.94261608,,6557.25895928,6557.25895928,6557.25895928,26250,,18.6662611131,11.274146452,8.19,6.58532435529,7.63508737876,52.3508192991
2395,10538,16780,6459,2.64,573700,111492,40.93596,-73.756786,201,NY,New York,LARCHMONT,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,4963.97274016,,9225.42742298,9225.42742298,9225.42742298,22040,,18.0165149384,13.6307392695,7.92,9.67078408369,11.7835222981,61.0215605897
2396,10541,26693,8955,3.1,232000,78285,41.377676,-73.746221,519,NY,New York,MAHOPAC,PUTNAM,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,1055.89127243,,8074.89441135,8074.89441135,8074.89441135,31699,,22.4870128759,13.66577877,9.3,7.70291802586,8.9329338176,62.0886434894
2397,10543,19427,7547,2.62,379500,64787,40.95348,-73.735826,201,NY,New York,MAMARONECK,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,4573.67711916,,7303.30204406,7303.30204406,7303.30204406,19571,,14.6124921784,11.585860819,7.86,6.65535730302,7.73825108039,48.4519613807
2398,10546,1224,432,2.82,347100,115207,41.1983,-73.8006,201,NY,New York,MILLWOOD,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,517.104586092,,8063.29147735,8063.29147735,8063.29147735,31524,,23.9983246463,15.8549746037,8.46,9.91250497728,12.1055618664,70.3313660937
2399,10547,8544,2972,2.82,206400,71875,41.316173,-73.849445,201,NY,New York,MOHEGAN LAKE,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,1426.71527696,,7050.11301783,7050.11301783,7050.11301783,26358,,19.0094334477,12.5729913373,8.46,7.19908185688,8.36467214298,55.6061787849
2400,10548,4076,1449,2.68,197200,65553,41.2441,-73.9343,201,NY,New York,MONTROSE,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,1389.63893935,,6941.81581027,6941.81581027,6941.81581027,25649,,18.3660936127,13.6108775375,8.04,6.72590617694,7.80766073364,54.5505380608
2401,10549,15327,5940,2.64,375800,75761,41.20716,-73.71732,201,NY,New York,MOUNT KISCO,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,838.358726955,,7523.04438463,7523.04438463,7523.04438463,21991,,16.5292070585,12.3594455187,7.92,7.38385494333,8.69164699514,52.8841545157
2402,10550,38284,14693,2.74,186300,33573,40.907501,-73.834583,201,NY,New York,MOUNT VERNON,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,19309.3054773,,5323.43484074,5323.43484074,5323.43484074,11335,,8.24429337105,10.9897371609,8.22,4.69730243686,5.04301734284,37.1943503117
2403,10552,19948,8919,2.29,291400,52593,40.924294,-73.826257,201,NY,New York,MOUNT VERNON,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,11604.63045,,5756.59158026,5756.59158026,5756.59158026,15492,,11.6883424205,11.0607389174,6.87,5.76287211365,6.66680837497,42.0487618265
2404,10553,10102,3404,3.08,208900,49178,40.908332,-73.822424,201,NY,New York,MOUNT VERNON,WESTCHESTER,Metro,"New York-Northern New Jersey-Long Island, NY-NJ-PA",New York-Northern New Jersey-Long Island,"New York, NY PMSA",Northeast,Middle Atlantic,14947.3911609,,6985.8373982,6985.8373982,6985.8373982,14861,,10.9378104084,13.2467767401,9.24,5.84776277409,6.41538113892,45.6877310615
